0 , 15 , 0.71 , 0 , 225.36 , 0.248829 , -1.81454 , 2.23247 , -0.0194304 , 0.0210922 , 0.0024288
0.025 , 15 , 0.7 , 0 , 225.73 , 0.229419 , -1.64161 , 2.01634 , -0.0193026 , -0.0104822 , 0.0414175
0.05 , 15 , 0.2 , 0 , 241.69 , 0.21997 , -1.53505 , 1.87759 , -0.0180243 , -0.0476812 , 0.0933172
0.075 , 15 , 0.05 , 0 , 233.06 , 0.213965 , -1.43934 , 1.76886 , -0.0170016 , -0.0988139 , 0.147773
0.1 , 15 , 0.5 , 0 , 217.11 , 0.207636 , -1.37843 , 1.70357 , -0.015212 , -0.131667 , 0.180498
0.125 , 15 , 0.62 , 0 , 162.12 , 0.204096 , -1.32454 , 1.63377 , -0.0127832 , -0.161579 , 0.221916
0.15 , 15 , 0.65 , 0 , 179.9 , 0.193795 , -1.26881 , 1.568 , -0.00779774 , -0.199801 , 0.264995
0.175 , 15 , 0.09 , 0 , 210.52 , 0.191794 , -1.22538 , 1.51983 , -0.00677508 , -0.227924 , 0.297209
0.2 , 15 , 0.79 , 0 , 12.38 , 0.189218 , -1.17863 , 1.46319 , -0.00575243 , -0.260905 , 0.335175
0.225 , 15 , 1.33 , 0 , 358.99 , 0.187278 , -1.13343 , 1.41381 , -0.00498544 , -0.296058 , 0.371863
0.25 , 15 , 1.89 , 0 , 2.71 , 0.185593 , -1.08799 , 1.3663 , -0.00447411 , -0.330956 , 0.40855
0.275 , 15 , 2.84 , 0 , 6.67 , 0.179728 , -1.04857 , 1.32672 , 0.00191748 , -0.361252 , 0.437696
0.3 , 15 , 3.69 , 0 , 1.71 , 0.172967 , -1.00927 , 1.28748 , 0.00460194 , -0.392316 , 0.469909
0.325 , 15 , 4.39 , 0 , 1.18 , 0.170458 , -0.980847 , 1.24926 , 0.00690291 , -0.414942 , 0.499694
0.35 , 15 , 4.87 , 0 , 1.65 , 0.16783 , -0.951749 , 1.21542 , 0.00856473 , -0.439613 , 0.526411
0.375 , 15 , 5.18 , 0 , 0.54 , 0.163739 , -0.916015 , 1.17711 , 0.0141893 , -0.469654 , 0.558241
0.4 , 15 , 5.55 , 0 , 359.54 , 0.151927 , -0.889488 , 1.14366 , 0.0218592 , -0.492152 , 0.586236
0.425 , 15 , 5.61 , 0 , 359.26 , 0.149022 , -0.8602 , 1.11125 , 0.0244159 , -0.518358 , 0.613081
0.45 , 15 , 5.28 , 0 , 356.09 , 0.14547 , -0.836845 , 1.08222 , 0.0274838 , -0.536126 , 0.638008
0.475 , 15 , 5.13 , 0 , 356.25 , 0.141787 , -0.817869 , 1.04706 , 0.0301683 , -0.556452 , 0.671372
0.5 , 15 , 5.07 , 0 , 356.94 , 0.138788 , -0.799772 , 1.0339 , 0.0341311 , -0.57601 , 0.68799
0.525 , 15 , 5.22 , 0 , 357.06 , 0.135091 , -0.777765 , 1.00776 , 0.0373269 , -0.597869 , 0.714196
0.55 , 15 , 5.48 , 0 , 358.31 , 0.132744 , -0.748756 , 0.982687 , 0.0398835 , -0.626503 , 0.73989
0.575 , 15 , 5.7 , 0 , 359.72 , 0.126698 , -0.741112 , 0.967584 , 0.0451246 , -0.63673 , 0.75702
0.6 , 15 , 6.32 , 0 , 13.86 , 0.117624 , -0.722835 , 0.945553 , 0.053178 , -0.655138 , 0.778495
0.625 , 15 , 5.56 , 0 , 2.46 , 0.117752 , -0.702717 , 0.919497 , 0.0536893 , -0.674952 , 0.804189
0.65 , 15 , 6.1 , 0 , 8.19 , 0.11801 , -0.683524 , 0.89602 , 0.0540728 , -0.693743 , 0.828094
0.675 , 15 , 7.03 , 0 , 8.65 , 0.116396 , -0.667861 , 0.870941 , 0.0561181 , -0.713173 , 0.852382
0.7 , 15 , 7.96 , 0 , 0.35 , 0.114633 , -0.645125 , 0.855924 , 0.0577799 , -0.733882 , 0.870151
0.725 , 15 , 9.14 , 0 , 1.54 , 0.114832 , -0.625362 , 0.833558 , 0.0582913 , -0.753952 , 0.890476
0.75 , 15 , 9.79 , 0 , 3.7 , 0.114198 , -0.607296 , 0.816794 , 0.0604644 , -0.770314 , 0.909651
0.775 , 15 , 9.86 , 0 , 1.12 , 0.111396 , -0.591665 , 0.798793 , 0.0625097 , -0.78821 , 0.928058
0.8 , 15 , 10.57 , 0 , 0.99 , 0.106929 , -0.575753 , 0.775246 , 0.0663447 , -0.803422 , 0.94979
0.825 , 15 , 11.44 , 0 , 2.44 , 0.1056 , -0.563149 , 0.763345 , 0.0687735 , -0.817612 , 0.964746
0.85 , 15 , 11.71 , 0 , 1.11 , 0.0990327 , -0.54623 , 0.745884 , 0.0737589 , -0.834997 , 0.982387
0.875 , 15 , 11.73 , 0 , 2.42 , 0.0941091 , -0.529115 , 0.728468 , 0.0779774 , -0.850465 , 1.00003
