0 , 15 , 2.21 , 0 , 7.46 , 12.79 , 0.13336 , 0.093637 , 0.173082 , -0.00076699 , -0.00792557 , -0.00102265
0.02 , 15 , 2.05 , 0 , 6.65 , 12.95 , 0.133429 , 0.0578563 , 0.209001 , -0.00140615 , -0.00703075 , -0.00102265
0.04 , 15 , 1.99 , 0 , 3.85 , 13.01 , 0.133534 , 0.0239253 , 0.243143 , -0.00115049 , -0.00600809 , 0.00217314
0.06 , 15 , 1.88 , 0 , 4.04 , 13.12 , 0.133674 , -0.0090425 , 0.27639 , 0.00485761 , -0.000639159 , 0.00677508
0.08 , 15 , 1.7 , 0 , 8.11 , 13.3 , 0.133848 , -0.0415868 , 0.309283 , 0.0140615 , 0.00536893 , 0.0143172
0.1 , 15 , 1.68 , 0 , 6.72 , 13.32 , 0.134053 , -0.0733776 , 0.341483 , 0.0222427 , 0.00639159 , 0.0212201
0.12 , 15 , 1.73 , 0 , 5.7 , 13.27 , 0.134286 , -0.104365 , 0.372936 , 0.0309353 , 0.00677508 , 0.0328528
0.14 , 15 , 1.72 , 0 , 10.3 , 13.28 , 0.134547 , -0.13486 , 0.403954 , 0.0453803 , 0.00651942 , 0.0442298
0.16 , 15 , 1.71 , 0 , 17.4 , 13.29 , 0.134836 , -0.164926 , 0.434598 , 0.0581634 , 0.00153398 , 0.0584191
0.18 , 15 , 1.69 , 0 , 14.18 , 13.31 , 0.135152 , -0.194645 , 0.46495 , 0.0760599 , -0.00664725 , 0.0772104
0.2 , 15 , 1.8 , 0 , 10 , 13.2 , 0.13549 , -0.223657 , 0.494637 , 0.0893544 , -0.015212 , 0.094979
0.22 , 15 , 1.73 , 0 , 6.88 , 13.27 , 0.135857 , -0.252589 , 0.524303 , 0.100987 , -0.0223706 , 0.112492
0.24 , 15 , 1.82 , 0 , 359.91 , 13.18 , 0.136244 , -0.280938 , 0.553426 , 0.115688 , -0.0360485 , 0.138186
0.26 , 15 , 2.09 , 0 , 357.29 , 12.91 , 0.136643 , -0.308215 , 0.581502 , 0.120673 , -0.0515162 , 0.164519
0.28 , 15 , 2.16 , 0 , 356.69 , 12.84 , 0.137066 , -0.335344 , 0.609476 , 0.128599 , -0.067623 , 0.191236
0.3 , 15 , 2.19 , 0 , 0.59 , 12.81 , 0.137514 , -0.362419 , 0.637447 , 0.134095 , -0.0811732 , 0.217186
0.32 , 15 , 2.35 , 0 , 2.51 , 12.65 , 0.137979 , -0.389025 , 0.664983 , 0.137675 , -0.103288 , 0.247354
0.34 , 15 , 2.43 , 0 , 5.72 , 12.57 , 0.138466 , -0.415445 , 0.692377 , 0.138697 , -0.124764 , 0.281358
0.36 , 15 , 2.53 , 0 , 11.24 , 12.47 , 0.138973 , -0.441611 , 0.719556 , 0.138697 , -0.150458 , 0.314977
0.38 , 15 , 2.7 , 0 , 12.73 , 12.3 , 0.139494 , -0.467315 , 0.746303 , 0.13857 , -0.175513 , 0.35371
0.4 , 15 , 3.24 , 0 , 13.44 , 11.76 , 0.140005 , -0.491461 , 0.771472 , 0.13857 , -0.202741 , 0.391549
0.42 , 15 , 3.47 , 0 , 13.02 , 11.53 , 0.140527 , -0.51513 , 0.796183 , 0.13857 , -0.233804 , 0.428748
0.44 , 15 , 3.79 , 0 , 11.12 , 11.21 , 0.14105 , -0.53801 , 0.82011 , 0.138697 , -0.267168 , 0.468759
0.46 , 15 , 4.14 , 0 , 8.28 , 10.86 , 0.141571 , -0.560038 , 0.843181 , 0.141638 , -0.293374 , 0.499183
0.48 , 15 , 4.27 , 0 , 5.55 , 10.73 , 0.142106 , -0.581906 , 0.866119 , 0.145217 , -0.332618 , 0.540728
0.5 , 15 , 4.47 , 0 , 2.67 , 10.53 , 0.142648 , -0.603345 , 0.88864 , 0.143555 , -0.35729 , 0.571408
0.52 , 15 , 4.9 , 0 , 358.06 , 10.1 , 0.143176 , -0.623664 , 0.910016 , 0.139976 , -0.396406 , 0.612953
0.54 , 15 , 5.17 , 0 , 357.96 , 9.83 , 0.143705 , -0.64342 , 0.930829 , 0.139848 , -0.41622 , 0.63852
0.56 , 15 , 5.46 , 0 , 0.41 , 9.54 , 0.144229 , -0.662535 , 0.950994 , 0.141382 , -0.45099 , 0.675463
0.58 , 15 , 5.89 , 0 , 359.58 , 9.11 , 0.144737 , -0.680595 , 0.970069 , 0.145473 , -0.477068 , 0.70627
0.6 , 15 , 6.14 , 0 , 359.67 , 8.86 , 0.145244 , -0.698192 , 0.988679 , 0.14624 , -0.510432 , 0.746665
0.62 , 15 , 6.41 , 0 , 1.2 , 8.59 , 0.145745 , -0.715232 , 1.00672 , 0.14624 , -0.534592 , 0.768141
0.64 , 15 , 6.74 , 0 , 1.37 , 8.26 , 0.146235 , -0.731533 , 1.024 , 0.146112 , -0.559136 , 0.799715
0.66 , 15 , 7.2 , 0 , 1.69 , 7.8 , 0.1467 , -0.746722 , 1.04012 , 0.146112 , -0.586108 , 0.828605
0.68 , 15 , 7.43 , 0 , 2.99 , 7.57 , 0.147161 , -0.761537 , 1.05586 , 0.146112 , -0.611036 , 0.858262
0.7 , 15 , 7.66 , 0 , 4.21 , 7.34 , 0.147618 , -0.775927 , 1.07116 , 0.145984 , -0.627909 , 0.879354
0.72 , 15 , 7.93 , 0 , 2.48 , 7.07 , 0.148063 , -0.789751 , 1.08588 , 0.14624 , -0.657822 , 0.912591
0.74 , 15 , 8.05 , 0 , 1.79 , 6.95 , 0.148512 , -0.803463 , 1.10049 , 0.146623 , -0.676358 , 0.932916
0.76 , 15 , 8.17 , 0 , 1.21 , 6.83 , 0.148963 , -0.817014 , 1.11494 , 0.150202 , -0.699367 , 0.963084
0.78 , 15 , 8.38 , 0 , 0.28 , 6.62 , 0.149405 , -0.830114 , 1.12892 , 0.15033 , -0.718798 , 0.981109
0.8 , 15 , 8.67 , 0 , 358.31 , 6.33 , 0.14983 , -0.842535 , 1.1422 , 0.150202 , -0.743086 , 1.00795
0.82 , 15 , 8.75 , 0 , 358.18 , 6.25 , 0.15026 , -0.854936 , 1.15546 , 0.149819 , -0.759832 , 1.02662
0.84 , 15 , 8.89 , 0 , 358.71 , 6.11 , 0.150687 , -0.867079 , 1.16845 , 0.149691 , -0.775683 , 1.04873
0.86 , 15 , 9.06 , 0 , 357.53 , 5.94 , 0.151107 , -0.878868 , 1.18108 , 0.14918 , -0.795369 , 1.07174
0.88 , 15 , 9.13 , 0 , 358.36 , 5.87 , 0.15153 , -0.890606 , 1.19367 , 0.14918 , -0.812754 , 1.09104
0.9 , 15 , 9.28 , 0 , 359.14 , 5.72 , 0.151946 , -0.902021 , 1.20591 , 0.149947 , -0.831673 , 1.1083
0.92 , 15 , 9.57 , 0 , 359.15 , 5.43 , 0.152341 , -0.912704 , 1.21739 , 0.151353 , -0.843178 , 1.12415
0.94 , 15 , 9.79 , 0 , 359.75 , 5.21 , 0.152721 , -0.922908 , 1.22835 , 0.15327 , -0.85724 , 1.14333
0.96 , 15 , 9.89 , 0 , 0.42 , 5.11 , 0.153101 , -0.93299 , 1.23919 , 0.154293 , -0.874241 , 1.16173
0.98 , 15 , 10.13 , 0 , 359.92 , 4.87 , 0.153463 , -0.942494 , 1.24942 , 0.154549 , -0.888686 , 1.1781
1 , 15 , 10.29 , 0 , 359.2 , 4.71 , 0.153816 , -0.951689 , 1.25932 , 0.154421 , -0.903643 , 1.19254
1.02 , 15 , 10.34 , 0 , 359.61 , 4.66 , 0.154172 , -0.960889 , 1.26923 , 0.153782 , -0.918088 , 1.21044
1.04 , 15 , 10.45 , 0 , 359.38 , 4.55 , 0.154524 , -0.969877 , 1.27892 , 0.152759 , -0.927036 , 1.22373
1.06 , 15 , 10.61 , 0 , 358.56 , 4.39 , 0.154864 , -0.978504 , 1.28823 , 0.152631 , -0.938796 , 1.2392
1.08 , 15 , 10.69 , 0 , 358.81 , 4.31 , 0.155202 , -0.987019 , 1.29742 , 0.153142 , -0.948256 , 1.247
1.1 , 15 , 10.8 , 0 , 358.68 , 4.2 , 0.155535 , -0.995315 , 1.30638 , 0.154293 , -0.963723 , 1.26349
1.12 , 15 , 10.97 , 0 , 357.71 , 4.03 , 0.155854 , -1.00321 , 1.31492 , 0.156977 , -0.971777 , 1.27423
1.14 , 15 , 11.19 , 0 , 357.55 , 3.81 , 0.156154 , -1.01058 , 1.32289 , 0.157233 , -0.983665 , 1.28612
1.16 , 15 , 11.2 , 0 , 357.45 , 3.8 , 0.156461 , -1.01807 , 1.331 , 0.157233 , -0.991207 , 1.29711
1.18 , 15 , 11.34 , 0 , 357.04 , 3.66 , 0.156756 , -1.02524 , 1.33876 , 0.156977 , -1.00143 , 1.30785
1.2 , 15 , 11.53 , 0 , 357.61 , 3.47 , 0.157035 , -1.03196 , 1.34603 , 0.156083 , -1.01013 , 1.31641
1.22 , 15 , 11.52 , 0 , 358.26 , 3.48 , 0.157322 , -1.03883 , 1.35348 , 0.155827 , -1.01728 , 1.32523
1.24 , 15 , 11.54 , 0 , 358.28 , 3.46 , 0.157612 , -1.04573 , 1.36095 , 0.155827 , -1.02853 , 1.33482
1.26 , 15 , 11.73 , 0 , 358.99 , 3.27 , 0.157882 , -1.05211 , 1.36788 , 0.156083 , -1.03352 , 1.34492
1.28 , 15 , 11.73 , 0 , 358.99 , 3.27 , 0.158159 , -1.05861 , 1.37493 , 0.157361 , -1.03978 , 1.35182
1.3 , 15 , 11.79 , 0 , 359.13 , 3.21 , 0.158432 , -1.06499 , 1.38186 , 0.158128 , -1.0426 , 1.35629
1.32 , 15 , 12.38 , 0 , 359.73 , 2.62 , 0.158634 , -1.06969 , 1.38696 , 0.159406 , -1.05551 , 1.36806
1.34 , 15 , 12.49 , 0 , 0 , 2.51 , 0.158833 , -1.0743 , 1.39197 , 0.159662 , -1.05896 , 1.37304
1.36 , 15 , 12.56 , 0 , 359.13 , 2.44 , 0.159031 , -1.07886 , 1.39692 , 0.159917 , -1.06855 , 1.38378
1.38 , 15 , 12.55 , 0 , 359.14 , 2.45 , 0.159236 , -1.08357 , 1.40204 , 0.15979 , -1.07008 , 1.38595
1.4 , 15 , 12.75 , 0 , 359.08 , 2.25 , 0.159419 , -1.08776 , 1.4066 , 0.159534 , -1.0812 , 1.39784
1.42 , 15 , 12.74 , 0 , 358.87 , 2.26 , 0.15961 , -1.0921 , 1.41132 , 0.159023 , -1.08261 , 1.3981
1.44 , 15 , 12.66 , 0 , 358.22 , 2.34 , 0.159815 , -1.09676 , 1.41639 , 0.158 , -1.0858 , 1.40231
1.46 , 15 , 12.38 , 0 , 357.62 , 2.62 , 0.160058 , -1.10227 , 1.42238 , 0.158256 , -1.09373 , 1.4142
1.48 , 15 , 12.39 , 0 , 357.57 , 2.61 , 0.160299 , -1.10768 , 1.42828 , 0.158639 , -1.09692 , 1.41446
1.5 , 15 , 12.4 , 0 , 357.67 , 2.6 , 0.16054 , -1.11306 , 1.43414 , 0.160301 , -1.10204 , 1.41893
1.52 , 15 , 12.33 , 0 , 357.92 , 2.67 , 0.160791 , -1.11865 , 1.44023 , 0.161835 , -1.10945 , 1.4289
1.54 , 15 , 12.39 , 0 , 357.86 , 2.61 , 0.161034 , -1.12404 , 1.44611 , 0.161963 , -1.11111 , 1.43108
1.56 , 15 , 12.42 , 0 , 357.89 , 2.58 , 0.161275 , -1.12936 , 1.45191 , 0.161963 , -1.11993 , 1.4399
1.58 , 15 , 12.42 , 0 , 357.92 , 2.58 , 0.161517 , -1.13469 , 1.45773 , 0.161963 , -1.12172 , 1.44348
1.6 , 15 , 12.6 , 0 , 357.84 , 2.4 , 0.161737 , -1.13949 , 1.46297 , 0.161324 , -1.13042 , 1.45281
1.62 , 15 , 12.63 , 0 , 357.84 , 2.37 , 0.161956 , -1.14426 , 1.46818 , 0.160684 , -1.13208 , 1.45409
1.64 , 15 , 12.65 , 0 , 357.95 , 2.35 , 0.162174 , -1.149 , 1.47335 , 0.160301 , -1.1386 , 1.45971
1.66 , 15 , 12.79 , 0 , 357.79 , 2.21 , 0.162376 , -1.15336 , 1.47811 , 0.161324 , -1.14691 , 1.46891
1.68 , 15 , 12.86 , 0 , 357.8 , 2.14 , 0.162571 , -1.15756 , 1.4827 , 0.161579 , -1.1478 , 1.47211
1.7 , 15 , 12.81 , 0 , 357.4 , 2.19 , 0.162776 , -1.16196 , 1.48751 , 0.162218 , -1.15368 , 1.47505
1.72 , 15 , 12.81 , 0 , 357.45 , 2.19 , 0.162982 , -1.16637 , 1.49233 , 0.164775 , -1.16007 , 1.48489
1.74 , 15 , 12.81 , 0 , 357.36 , 2.19 , 0.16319 , -1.17079 , 1.49717 , 0.164647 , -1.16007 , 1.48668
1.76 , 15 , 12.79 , 0 , 356.47 , 2.21 , 0.163402 , -1.1753 , 1.5021 , 0.163369 , -1.16736 , 1.49359
1.78 , 15 , 12.8 , 0 , 356.77 , 2.2 , 0.163614 , -1.17977 , 1.507 , 0.161451 , -1.17081 , 1.49397
1.8 , 15 , 13.02 , 0 , 357.13 , 1.98 , 0.163796 , -1.18361 , 1.51121 , 0.161324 , -1.18014 , 1.50356
1.82 , 15 , 13.06 , 0 , 357.05 , 1.94 , 0.163977 , -1.18742 , 1.51537 , 0.161707 , -1.18001 , 1.50547
1.84 , 15 , 13.23 , 0 , 357.33 , 1.77 , 0.164137 , -1.19077 , 1.51905 , 0.163241 , -1.18104 , 1.50893
1.86 , 15 , 13.4 , 0 , 358.08 , 1.6 , 0.164278 , -1.19372 , 1.52227 , 0.16682 , -1.18884 , 1.51826
1.88 , 15 , 13.44 , 0 , 358.23 , 1.56 , 0.164419 , -1.19664 , 1.52548 , 0.166693 , -1.18973 , 1.51941
1.9 , 15 , 13.6 , 0 , 358.44 , 1.4 , 0.16454 , -1.19917 , 1.52825 , 0.166309 , -1.19395 , 1.52248
1.92 , 15 , 13.59 , 0 , 358.23 , 1.41 , 0.164668 , -1.20182 , 1.53115 , 0.162858 , -1.19945 , 1.52618
1.94 , 15 , 13.61 , 0 , 358.28 , 1.39 , 0.164796 , -1.20446 , 1.53405 , 0.16273 , -1.20021 , 1.529
1.96 , 15 , 13.59 , 0 , 357.62 , 1.41 , 0.164929 , -1.20721 , 1.53707 , 0.162985 , -1.20558 , 1.53232
1.98 , 15 , 13.5 , 0 , 357.55 , 1.5 , 0.165076 , -1.21025 , 1.5404 , 0.163625 , -1.20584 , 1.53321
2 , 15 , 13.43 , 0 , 357.81 , 1.57 , 0.165234 , -1.21349 , 1.54396 , 0.167332 , -1.20635 , 1.53718
2.02 , 15 , 13.68 , 0 , 357.22 , 1.32 , 0.165355 , -1.21598 , 1.54669 , 0.167204 , -1.21261 , 1.54216
2.04 , 15 , 13.63 , 0 , 357.11 , 1.37 , 0.165488 , -1.2187 , 1.54968 , 0.166948 , -1.21363 , 1.54382
2.06 , 15 , 13.51 , 0 , 357.36 , 1.49 , 0.16564 , -1.2218 , 1.55308 , 0.164136 , -1.21811 , 1.546
2.08 , 15 , 13.87 , 0 , 357.53 , 1.13 , 0.165739 , -1.22382 , 1.5553 , 0.163497 , -1.22118 , 1.55226
2.1 , 15 , 13.9 , 0 , 357.52 , 1.1 , 0.16584 , -1.22587 , 1.55755 , 0.163752 , -1.22182 , 1.55277
2.12 , 15 , 13.83 , 0 , 358.86 , 1.17 , 0.165954 , -1.22818 , 1.56009 , 0.166309 , -1.22706 , 1.55699
2.14 , 15 , 13.89 , 0 , 358.87 , 1.11 , 0.16606 , -1.23033 , 1.56245 , 0.167204 , -1.22718 , 1.55801
2.16 , 15 , 14.14 , 0 , 357.86 , 0.86 , 0.166131 , -1.23178 , 1.56404 , 0.167715 , -1.22923 , 1.56134
2.18 , 15 , 14.12 , 0 , 357.94 , 0.88 , 0.166211 , -1.23338 , 1.5658 , 0.167715 , -1.23038 , 1.56262
2.2 , 15 , 14.1 , 0 , 358.41 , 0.9 , 0.166295 , -1.23509 , 1.56768 , 0.166309 , -1.23409 , 1.5676
2.22 , 15 , 14.1 , 0 , 358.26 , 0.9 , 0.166381 , -1.23683 , 1.56959 , 0.164392 , -1.23409 , 1.5676
2.24 , 15 , 13.99 , 0 , 357.59 , 1.01 , 0.166484 , -1.2389 , 1.57187 , 0.164008 , -1.23485 , 1.56747
2.26 , 15 , 13.78 , 0 , 358.23 , 1.22 , 0.166618 , -1.24158 , 1.57482 , 0.166181 , -1.23958 , 1.57182
2.28 , 15 , 13.79 , 0 , 358.26 , 1.21 , 0.166747 , -1.24417 , 1.57766 , 0.166948 , -1.23958 , 1.57207
2.3 , 15 , 13.9 , 0 , 357.98 , 1.1 , 0.166858 , -1.2464 , 1.58012 , 0.167971 , -1.23971 , 1.57412
2.32 , 15 , 13.71 , 0 , 357.91 , 1.29 , 0.166999 , -1.24922 , 1.58322 , 0.168738 , -1.24751 , 1.57911
2.34 , 15 , 13.84 , 0 , 358.22 , 1.16 , 0.167119 , -1.2516 , 1.58584 , 0.16861 , -1.24777 , 1.58115
2.36 , 15 , 14.05 , 0 , 357.32 , 0.95 , 0.167208 , -1.25338 , 1.5878 , 0.166181 , -1.25032 , 1.58486
2.38 , 15 , 14.03 , 0 , 357.24 , 0.97 , 0.167304 , -1.25529 , 1.5899 , 0.165414 , -1.25237 , 1.58511
2.4 , 15 , 14.23 , 0 , 358.39 , 0.77 , 0.167372 , -1.25663 , 1.59137 , 0.165542 , -1.25659 , 1.58946
2.42 , 15 , 14.3 , 0 , 358.27 , 0.7 , 0.167433 , -1.25785 , 1.59271 , 0.16567 , -1.25659 , 1.58972
2.44 , 15 , 14.3 , 0 , 357.42 , 0.7 , 0.167498 , -1.25912 , 1.59412 , 0.167332 , -1.25659 , 1.59176
2.46 , 15 , 14.22 , 0 , 358.21 , 0.78 , 0.167576 , -1.26066 , 1.59581 , 0.168994 , -1.26055 , 1.59483
2.48 , 15 , 14.23 , 0 , 358.18 , 0.77 , 0.167652 , -1.26217 , 1.59747 , 0.168994 , -1.26068 , 1.59483
2.5 , 15 , 14.3 , 0 , 357.63 , 0.7 , 0.167718 , -1.26348 , 1.59892 , 0.168866 , -1.26055 , 1.59508
2.52 , 15 , 14.05 , 0 , 357.81 , 0.95 , 0.167824 , -1.26556 , 1.6012 , 0.166948 , -1.26464 , 1.59917
2.54 , 15 , 14.1 , 0 , 358.12 , 0.9 , 0.167919 , -1.26743 , 1.60327 , 0.166693 , -1.26502 , 1.60007
2.56 , 15 , 14.05 , 0 , 357.4 , 0.95 , 0.168021 , -1.26944 , 1.60549 , 0.166565 , -1.26541 , 1.60275
2.58 , 15 , 14.01 , 0 , 357.44 , 0.99 , 0.168129 , -1.27156 , 1.60781 , 0.166693 , -1.26566 , 1.60378
2.6 , 15 , 14.15 , 0 , 358.35 , 0.85 , 0.168215 , -1.27324 , 1.60967 , 0.167587 , -1.27218 , 1.60531
2.62 , 15 , 15.05 , 0 , 358.83 , -0.0500002 , 0.168168 , -1.27232 , 1.60865 , 0.169121 , -1.27346 , 1.60991
2.64 , 15 , 15.08 , 0 , 358.63 , -0.0799999 , 0.168132 , -1.27161 , 1.60787 , 0.169121 , -1.27359 , 1.6103
2.66 , 15 , 14.87 , 0 , 358.23 , 0.13 , 0.168134 , -1.27166 , 1.60793 , 0.169121 , -1.27397 , 1.61042
2.68 , 15 , 15.45 , 0 , 358.82 , -0.45 , 0.168051 , -1.27003 , 1.60613 , 0.168482 , -1.27026 , 1.60646
2.7 , 15 , 15.46 , 0 , 358.58 , -0.46 , 0.167978 , -1.26859 , 1.60455 , 0.167843 , -1.26988 , 1.60633
2.72 , 15 , 15.27 , 0 , 358.17 , -0.27 , 0.167939 , -1.26782 , 1.6037 , 0.166948 , -1.26988 , 1.60557
2.74 , 15 , 14.95 , 0 , 358.15 , 0.0500002 , 0.167948 , -1.26801 , 1.6039 , 0.166437 , -1.26809 , 1.60327
2.76 , 15 , 14.86 , 0 , 358.08 , 0.14 , 0.167967 , -1.26839 , 1.60432 , 0.166565 , -1.26758 , 1.60327
2.78 , 15 , 14.59 , 0 , 357.8 , 0.41 , 0.168025 , -1.26951 , 1.60556 , 0.167332 , -1.26707 , 1.60327
2.8 , 15 , 14.44 , 0 , 358.66 , 0.56 , 0.1681 , -1.27098 , 1.60718 , 0.169377 , -1.26835 , 1.60531
2.82 , 15 , 14.43 , 0 , 358.69 , 0.57 , 0.168172 , -1.27239 , 1.60874 , 0.169505 , -1.26962 , 1.60723
2.84 , 15 , 14.4 , 0 , 358.44 , 0.6 , 0.168246 , -1.27385 , 1.61034 , 0.169505 , -1.27167 , 1.60736
2.86 , 15 , 14.57 , 0 , 358.82 , 0.43 , 0.168293 , -1.27477 , 1.61135 , 0.168099 , -1.27525 , 1.61132
2.88 , 15 , 14.63 , 0 , 358.82 , 0.37 , 0.168333 , -1.27554 , 1.61221 , 0.167971 , -1.27474 , 1.61157
2.9 , 15 , 14.77 , 0 , 358.54 , 0.23 , 0.168352 , -1.27592 , 1.61262 , 0.167076 , -1.27512 , 1.6117
2.92 , 15 , 14.86 , 0 , 358.43 , 0.14 , 0.16836 , -1.27607 , 1.61279 , 0.167076 , -1.27576 , 1.61209
2.94 , 15 , 14.89 , 0 , 358.57 , 0.11 , 0.168366 , -1.27619 , 1.61292 , 0.167204 , -1.27602 , 1.61234
