0 , 15 , 1.53 , 0 , 283.04 , 13.47 , 0.133363 , 0.091528 , 0.175197 , 0.00217314 , 0.00204531 , -0.298743
0.02 , 15 , 2.11 , 0 , 288.1 , 12.89 , 0.133433 , 0.0561674 , 0.210699 , 0.00127832 , 0.00153398 , -0.297976
0.04 , 15 , 2.59 , 0 , 268.03 , 12.41 , 0.133533 , 0.0241774 , 0.242889 , 0.00204531 , 0.00076699 , -0.29478
0.06 , 15 , 3.01 , 0 , 251.3 , 11.99 , 0.133657 , -0.00544615 , 0.27276 , 0.0108657 , 0.00741424 , -0.290945
0.08 , 15 , 3.11 , 0 , 239.38 , 11.89 , 0.133805 , -0.0340741 , 0.301683 , 0.015212 , 0.0135502 , -0.28417
0.1 , 15 , 3.13 , 0 , 228.63 , 11.87 , 0.133976 , -0.0620744 , 0.330026 , 0.0263333 , 0.0176408 , -0.274966
0.12 , 15 , 3.13 , 0 , 228.42 , 11.87 , 0.13417 , -0.0895862 , 0.357927 , 0.036432 , 0.016746 , -0.265507
0.14 , 15 , 3.38 , 0 , 234.98 , 11.62 , 0.134381 , -0.115901 , 0.384662 , 0.05011 , 0.014445 , -0.250422
0.16 , 15 , 3.3 , 0 , 239.61 , 11.7 , 0.134614 , -0.14217 , 0.411399 , 0.0631489 , 0.0130388 , -0.238023
0.18 , 15 , 3.1 , 0 , 242.29 , 11.9 , 0.134875 , -0.168729 , 0.438478 , 0.0798948 , 0.00600809 , -0.216675
0.2 , 15 , 2.77 , 0 , 240.18 , 12.23 , 0.135167 , -0.195941 , 0.466274 , 0.0937007 , -0.00191748 , -0.201846
0.22 , 15 , 2.26 , 0 , 237.77 , 12.74 , 0.135498 , -0.224307 , 0.495304 , 0.105973 , -0.0109935 , -0.182032
0.24 , 15 , 1.96 , 0 , 241.63 , 13.04 , 0.135864 , -0.253102 , 0.524829 , 0.117733 , -0.0207087 , -0.156338
0.26 , 15 , 1.81 , 0 , 248.32 , 13.19 , 0.136258 , -0.2819 , 0.554415 , 0.121824 , -0.0365599 , -0.132689
0.28 , 15 , 1.6 , 0 , 259.05 , 13.4 , 0.136688 , -0.31117 , 0.584546 , 0.129877 , -0.0515162 , -0.105078
0.3 , 15 , 1.61 , 0 , 287.53 , 13.39 , 0.137145 , -0.34022 , 0.61451 , 0.135374 , -0.0718414 , -0.0738867
0.32 , 15 , 1.87 , 0 , 298.21 , 13.13 , 0.137616 , -0.368348 , 0.643579 , 0.136396 , -0.0853916 , -0.0504935
0.34 , 15 , 2.18 , 0 , 307.1 , 12.82 , 0.138097 , -0.39551 , 0.671703 , 0.138058 , -0.109424 , -0.00920388
0.36 , 15 , 2.37 , 0 , 314.26 , 12.63 , 0.138593 , -0.422144 , 0.699331 , 0.138442 , -0.132562 , 0.0189191
0.38 , 15 , 2.56 , 0 , 318.83 , 12.44 , 0.139105 , -0.448252 , 0.726462 , 0.138442 , -0.164008 , 0.0640437
0.4 , 15 , 2.64 , 0 , 321.15 , 12.36 , 0.139637 , -0.474182 , 0.753457 , 0.138442 , -0.186762 , 0.0974078
0.42 , 15 , 2.53 , 0 , 321.12 , 12.47 , 0.140202 , -0.500482 , 0.780885 , 0.138825 , -0.216547 , 0.137675
0.44 , 15 , 2.54 , 0 , 318.53 , 12.46 , 0.140789 , -0.526719 , 0.808298 , 0.138953 , -0.247994 , 0.179348
0.46 , 15 , 2.78 , 0 , 309.06 , 12.22 , 0.141384 , -0.55221 , 0.834978 , 0.141765 , -0.282125 , 0.228947
0.48 , 15 , 3.03 , 0 , 302.04 , 11.97 , 0.141985 , -0.577009 , 0.860979 , 0.142149 , -0.313316 , 0.276372
0.5 , 15 , 2.85 , 0 , 298.61 , 12.15 , 0.142625 , -0.602463 , 0.887713 , 0.142021 , -0.346168 , 0.324948
0.52 , 15 , 2.22 , 0 , 297.72 , 12.78 , 0.143339 , -0.62981 , 0.916489 , 0.142021 , -0.370201 , 0.361636
0.54 , 15 , 2.17 , 0 , 292.65 , 12.83 , 0.144079 , -0.657102 , 0.945259 , 0.142149 , -0.403309 , 0.411363
0.56 , 15 , 2.94 , 0 , 291.15 , 12.06 , 0.144776 , -0.681966 , 0.971519 , 0.14266 , -0.432071 , 0.458788
0.58 , 15 , 3.57 , 0 , 306.7 , 11.43 , 0.145446 , -0.705128 , 0.996021 , 0.14445 , -0.467225 , 0.500206
0.6 , 15 , 4.83 , 0 , 329.27 , 10.17 , 0.14603 , -0.724776 , 1.01684 , 0.146751 , -0.493942 , 0.543924
0.62 , 15 , 6.03 , 0 , 337.23 , 8.97 , 0.146534 , -0.741361 , 1.03443 , 0.147134 , -0.522448 , 0.580995
0.64 , 15 , 6.95 , 0 , 333.57 , 8.05 , 0.146983 , -0.755844 , 1.04981 , 0.147134 , -0.554023 , 0.628549
0.66 , 15 , 7.39 , 0 , 331.46 , 7.61 , 0.147418 , -0.769659 , 1.06449 , 0.147134 , -0.576905 , 0.661913
0.68 , 15 , 8.03 , 0 , 341.08 , 6.97 , 0.147815 , -0.78207 , 1.0777 , 0.147006 , -0.607712 , 0.709466
0.7 , 15 , 8.05 , 0 , 346.64 , 6.95 , 0.148233 , -0.794963 , 1.09143 , 0.147006 , -0.630977 , 0.741935
0.72 , 15 , 7.38 , 0 , 347.06 , 7.62 , 0.148736 , -0.810209 , 1.10768 , 0.147006 , -0.664469 , 0.787316
0.74 , 15 , 6.95 , 0 , 352.32 , 8.05 , 0.149292 , -0.826773 , 1.12536 , 0.147134 , -0.677253 , 0.812498
0.76 , 15 , 6.85 , 0 , 0.24 , 8.15 , 0.149866 , -0.843591 , 1.14332 , 0.148668 , -0.702563 , 0.849698
0.78 , 15 , 6.76 , 0 , 358.8 , 8.24 , 0.150462 , -0.860683 , 1.16161 , 0.15033 , -0.725701 , 0.880377
0.8 , 15 , 7.05 , 0 , 355.23 , 7.95 , 0.151037 , -0.87693 , 1.17901 , 0.15212 , -0.748966 , 0.915914
0.82 , 15 , 7.77 , 0 , 353.63 , 7.23 , 0.15155 , -0.891169 , 1.19427 , 0.15212 , -0.771592 , 0.947872
0.84 , 15 , 8.87 , 0 , 347.73 , 6.13 , 0.151962 , -0.902445 , 1.20637 , 0.15212 , -0.793068 , 0.978424
0.86 , 15 , 9.45 , 0 , 342.49 , 5.55 , 0.152334 , -0.912518 , 1.21719 , 0.151736 , -0.809047 , 1.00169
0.88 , 15 , 9.71 , 0 , 339.26 , 5.29 , 0.152697 , -0.922268 , 1.22766 , 0.151608 , -0.833719 , 1.03646
0.9 , 15 , 10.02 , 0 , 338.76 , 4.98 , 0.153042 , -0.931424 , 1.23751 , 0.151608 , -0.844584 , 1.05768
0.92 , 15 , 10.2 , 0 , 336.92 , 4.8 , 0.15338 , -0.940342 , 1.2471 , 0.151736 , -0.867083 , 1.09168
0.94 , 15 , 10.12 , 0 , 337.75 , 4.88 , 0.153741 , -0.949741 , 1.25722 , 0.151992 , -0.88255 , 1.10945
0.96 , 15 , 9.92 , 0 , 341.28 , 5.08 , 0.154132 , -0.95986 , 1.26812 , 0.154421 , -0.898785 , 1.13425
0.98 , 15 , 9.97 , 0 , 343.43 , 5.03 , 0.154523 , -0.969868 , 1.27891 , 0.155571 , -0.913102 , 1.1579
1 , 15 , 10.16 , 0 , 346.41 , 4.84 , 0.154899 , -0.979394 , 1.28919 , 0.155571 , -0.926013 , 1.17759
1.02 , 15 , 10.38 , 0 , 349.4 , 4.62 , 0.155258 , -0.988406 , 1.29892 , 0.155316 , -0.941097 , 1.19804
1.04 , 15 , 10.91 , 0 , 351.07 , 4.09 , 0.155563 , -0.996013 , 1.30714 , 0.155188 , -0.953497 , 1.21785
