0 , 15 , 0.54 , 0 , 285.06 , 0.292789 , -1.87096 , 2.08501 , -0.0535615 , 0.0650664 , 0.117477
0.025 , 15 , 0.53 , 0 , 285.08 , 0.269101 , -1.68638 , 1.88376 , -0.0526667 , 0.0287621 , 0.150714
0.05 , 15 , 0.5 , 0 , 324.81 , 0.257626 , -1.58199 , 1.76678 , -0.050877 , -0.00575243 , 0.190469
0.075 , 15 , 0.26 , 0 , 319.96 , 0.243606 , -1.49284 , 1.66888 , -0.043335 , -0.0479369 , 0.238023
0.1 , 15 , 0.59 , 0 , 223.56 , 0.234639 , -1.4207 , 1.59282 , -0.0405227 , -0.0910162 , 0.280591
0.125 , 15 , 0.62 , 0 , 196.94 , 0.229615 , -1.36037 , 1.52761 , -0.0383495 , -0.126426 , 0.319196
0.15 , 15 , 0.49 , 0 , 217.79 , 0.223232 , -1.30813 , 1.47757 , -0.0347702 , -0.160557 , 0.350131
0.175 , 15 , 0.8 , 0 , 276.05 , 0.220491 , -1.25254 , 1.41811 , -0.0341311 , -0.201335 , 0.390398
0.2 , 15 , 1.02 , 0 , 319.44 , 0.218845 , -1.20976 , 1.37622 , -0.0336197 , -0.228947 , 0.420439
0.225 , 15 , 1.63 , 0 , 334.54 , 0.214992 , -1.16282 , 1.32139 , -0.0317023 , -0.265634 , 0.459811
0.25 , 15 , 2.36 , 0 , 336.47 , 0.212421 , -1.11728 , 1.28 , -0.029657 , -0.300532 , 0.49113
0.275 , 15 , 3.1 , 0 , 350.52 , 0.20487 , -1.08966 , 1.24613 , -0.024288 , -0.32188 , 0.517207
0.3 , 15 , 3.67 , 0 , 353.69 , 0.200616 , -1.05102 , 1.20778 , -0.0212201 , -0.351665 , 0.546864
0.325 , 15 , 4.03 , 0 , 358.75 , 0.195089 , -1.01268 , 1.17312 , -0.0175129 , -0.381322 , 0.574476
0.35 , 15 , 4.38 , 0 , 5.71 , 0.189758 , -0.994787 , 1.14893 , -0.0132945 , -0.398324 , 0.595696
0.375 , 15 , 4.35 , 0 , 4.7 , 0.181768 , -0.961032 , 1.10904 , -0.00664725 , -0.425808 , 0.625992
0.4 , 15 , 4.17 , 0 , 2.38 , 0.177218 , -0.928489 , 1.07492 , -0.00357929 , -0.452652 , 0.654498
0.425 , 15 , 4.2 , 0 , 6.41 , 0.171289 , -0.894184 , 1.04183 , 0.00153398 , -0.480903 , 0.681599
0.45 , 15 , 4.13 , 0 , 1.81 , 0.168936 , -0.875565 , 1.01729 , 0.00357929 , -0.496626 , 0.704353
0.475 , 15 , 4.34 , 0 , 359.47 , 0.168856 , -0.849202 , 0.992677 , 0.00383495 , -0.523599 , 0.728641
0.5 , 15 , 4.85 , 0 , 1.1 , 0.165599 , -0.822434 , 0.971876 , 0.00690291 , -0.550571 , 0.750628
0.525 , 15 , 5.27 , 0 , 358.87 , 0.165751 , -0.80399 , 0.950534 , 0.0080534 , -0.570257 , 0.771976
0.55 , 15 , 5.67 , 0 , 358.32 , 0.161562 , -0.780309 , 0.928812 , 0.0123997 , -0.592628 , 0.794986
0.575 , 15 , 6.24 , 0 , 2.18 , 0.156282 , -0.760641 , 0.907117 , 0.0163625 , -0.614104 , 0.816333
0.6 , 15 , 6.6 , 0 , 1.85 , 0.153313 , -0.745063 , 0.882345 , 0.0201974 , -0.631105 , 0.841005
