0 , 15 , 0.28 , 0 , 169.89 , 0.245712 , -1.94953 , 2.03744 , -0.016746 , 0.126042 , 0.154293
0.025 , 15 , 0.29 , 0 , 165.95 , 0.226055 , -1.76616 , 1.8524 , -0.0166181 , 0.0962573 , 0.17743
0.05 , 15 , 0.32 , 0 , 108.69 , 0.217731 , -1.6409 , 1.71943 , -0.0161068 , 0.0484482 , 0.231248
0.075 , 15 , 0.46 , 0 , 143.94 , 0.208282 , -1.55806 , 1.62599 , -0.0122718 , 0.00690291 , 0.277906
0.1 , 15 , 0.8 , 0 , 185.45 , 0.203394 , -1.48161 , 1.55184 , -0.0111214 , -0.036432 , 0.318685
0.125 , 15 , 1.09 , 0 , 160.48 , 0.196288 , -1.41742 , 1.49631 , -0.00626375 , -0.0755486 , 0.351409
0.15 , 15 , 0.86 , 0 , 165.79 , 0.190586 , -1.34783 , 1.43071 , -0.00383495 , -0.121824 , 0.392699
0.175 , 15 , 0.54 , 0 , 205.95 , 0.18808 , -1.31159 , 1.39153 , -0.00332363 , -0.147646 , 0.419032
0.2 , 15 , 0.27 , 0 , 308.88 , 0.18599 , -1.25396 , 1.33662 , -0.0024288 , -0.185484 , 0.456615
0.225 , 15 , 0.9 , 0 , 337.93 , 0.18287 , -1.21243 , 1.29274 , -0.000639159 , -0.216163 , 0.489084
0.25 , 15 , 1.58 , 0 , 341.45 , 0.180944 , -1.18195 , 1.25928 , -0.000127832 , -0.240579 , 0.514651
0.275 , 15 , 2.48 , 0 , 352.98 , 0.178098 , -1.13337 , 1.21583 , 0.00230097 , -0.279312 , 0.547759
0.3 , 15 , 3.3 , 0 , 359.9 , 0.170652 , -1.09672 , 1.1766 , 0.0080534 , -0.30654 , 0.578311
0.325 , 15 , 3.7 , 0 , 4.07 , 0.165491 , -1.05892 , 1.13975 , 0.0115049 , -0.336964 , 0.608351
0.35 , 15 , 3.89 , 0 , 8.4 , 0.161084 , -1.03079 , 1.10755 , 0.0149563 , -0.359974 , 0.63379
0.375 , 15 , 3.9 , 0 , 9.92 , 0.152795 , -0.998735 , 1.08033 , 0.0228819 , -0.387841 , 0.656672
0.4 , 15 , 3.83 , 0 , 9.48 , 0.148495 , -0.970288 , 1.05096 , 0.0249272 , -0.411874 , 0.680193
0.425 , 15 , 3.64 , 0 , 10.19 , 0.144926 , -0.938041 , 1.02196 , 0.0277395 , -0.438207 , 0.704864
0.45 , 15 , 3.41 , 0 , 8.36 , 0.142296 , -0.903882 , 0.991642 , 0.030424 , -0.470037 , 0.730175
0.475 , 15 , 3.54 , 0 , 6.64 , 0.13867 , -0.877919 , 0.969072 , 0.0341311 , -0.494581 , 0.753057
0.5 , 15 , 3.85 , 0 , 5 , 0.136922 , -0.860962 , 0.943661 , 0.0370712 , -0.513756 , 0.779646
0.525 , 15 , 4.24 , 0 , 1.24 , 0.13309 , -0.840679 , 0.920066 , 0.0393722 , -0.534848 , 0.802528
0.55 , 15 , 4.88 , 0 , 4.41 , 0.130018 , -0.818896 , 0.900872 , 0.0421845 , -0.557474 , 0.822597
0.575 , 15 , 5.36 , 0 , 4.7 , 0.125783 , -0.796051 , 0.881046 , 0.0467864 , -0.580356 , 0.843562
0.6 , 15 , 5.85 , 0 , 2.69 , 0.12393 , -0.77253 , 0.862827 , 0.0488317 , -0.603877 , 0.862609
0.625 , 15 , 6.3 , 0 , 4.22 , 0.119143 , -0.742253 , 0.83708 , 0.0530502 , -0.631489 , 0.88728
0.65 , 15 , 6.51 , 0 , 4.87 , 0.116825 , -0.731043 , 0.82652 , 0.0552233 , -0.644655 , 0.899808
0.675 , 15 , 6.45 , 0 , 4.41 , 0.112752 , -0.707221 , 0.806036 , 0.0593139 , -0.668049 , 0.920388
0.7 , 15 , 6.66 , 0 , 6.78 , 0.107132 , -0.688713 , 0.778595 , 0.0641715 , -0.687607 , 0.946594
0.725 , 15 , 6.7 , 0 , 6.37 , 0.105943 , -0.673847 , 0.767013 , 0.0662168 , -0.703714 , 0.960272
0.75 , 15 , 6.65 , 0 , 6.37 , 0.0987518 , -0.647514 , 0.744596 , 0.0722249 , -0.728897 , 0.98277
0.775 , 15 , 6.7 , 0 , 8.5 , 0.0979801 , -0.634285 , 0.731261 , 0.0741424 , -0.742702 , 0.996065
0.8 , 15 , 6.69 , 0 , 5.77 , 0.0948946 , -0.620274 , 0.714705 , 0.0773382 , -0.75817 , 1.01345
0.825 , 15 , 7.24 , 0 , 6.92 , 0.091516 , -0.606135 , 0.705 , 0.0800227 , -0.772743 , 1.02419
0.85 , 15 , 7.87 , 0 , 8.63 , 0.0906123 , -0.589996 , 0.684193 , 0.0823236 , -0.787571 , 1.04464
0.875 , 15 , 8.13 , 0 , 6.3 , 0.0868957 , -0.576984 , 0.670325 , 0.0847524 , -0.802655 , 1.05896
