0 , 15 , 0.49 , 0 , 14.57 , 0.231605 , -1.91296 , 1.96166 , -0.00588026 , 0.0979191 , 0.213351
0.025 , 15 , 0.51 , 0 , 10.82 , 0.213222 , -1.7236 , 1.76994 , -0.00575243 , 0.0621262 , 0.245693
0.05 , 15 , 0.93 , 0 , 18.29 , 0.205674 , -1.61368 , 1.65767 , -0.00575243 , 0.0209644 , 0.286471
0.075 , 15 , 0.52 , 0 , 62.98 , 0.200903 , -1.52375 , 1.57218 , -0.0056246 , -0.023521 , 0.325332
0.1 , 15 , 1.26 , 0 , 161.5 , 0.197492 , -1.45614 , 1.50345 , -0.00536893 , -0.0585469 , 0.362147
0.125 , 15 , 0.42 , 0 , 176.35 , 0.194521 , -1.38672 , 1.43266 , -0.00511327 , -0.103288 , 0.407016
0.15 , 15 , 0.52 , 0 , 311.67 , 0.191902 , -1.33567 , 1.38359 , -0.00447411 , -0.134351 , 0.437824
0.175 , 15 , 2.01 , 0 , 325.34 , 0.188989 , -1.29389 , 1.3394 , -0.00306796 , -0.161579 , 0.466969
0.2 , 15 , 2.83 , 0 , 337.54 , 0.18212 , -1.24412 , 1.28688 , 0.00230097 , -0.198395 , 0.503785
0.225 , 15 , 2.97 , 0 , 343.93 , 0.173344 , -1.20639 , 1.25594 , 0.00728641 , -0.226134 , 0.5259
0.25 , 15 , 2.7 , 0 , 357.55 , 0.165066 , -1.15908 , 1.21577 , 0.0135502 , -0.261799 , 0.555557
0.275 , 15 , 2.29 , 0 , 13.78 , 0.162826 , -1.11756 , 1.18077 , 0.0153398 , -0.293118 , 0.582146
0.3 , 15 , 2.59 , 0 , 16.41 , 0.158874 , -1.07948 , 1.14119 , 0.0186634 , -0.323542 , 0.613081
0.325 , 15 , 3.01 , 0 , 16.06 , 0.153873 , -1.04377 , 1.10795 , 0.0222427 , -0.352816 , 0.639542
0.35 , 15 , 3.65 , 0 , 5.07 , 0.151004 , -1.01162 , 1.07524 , 0.0241602 , -0.379916 , 0.666387
0.375 , 15 , 4.7 , 0 , 356.58 , 0.147919 , -0.979044 , 1.03707 , 0.027356 , -0.40561 , 0.696683
0.4 , 15 , 5.02 , 0 , 354.01 , 0.145193 , -0.94998 , 1.01407 , 0.02889 , -0.431049 , 0.716497
0.425 , 15 , 4.97 , 0 , 352.85 , 0.138047 , -0.920545 , 0.983332 , 0.0346424 , -0.456231 , 0.74168
0.45 , 15 , 4.59 , 0 , 356.37 , 0.136032 , -0.890072 , 0.957276 , 0.037199 , -0.482437 , 0.76405
